,resource,consumer,res.method,con.method,res.class,res.order,res.family,res.genus,con.class,con.order,con.family,con.genus,N.records,linkevidence,source.id
Kroos_1998,Nematoda,Oxytelus,class,genus,Nematoda,NA,NA,NA,Insecta,Coleoptera,Staphylinidae,Oxytelus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Nematoda,Philonthus,class,genus,Nematoda,NA,NA,NA,Insecta,Coleoptera,Staphylinidae,Philonthus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Nematoda,Platydracus,class,genus,Nematoda,NA,NA,NA,Insecta,Coleoptera,Staphylinidae,Platydracus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Nematoda,Platystethus,class,genus,Nematoda,NA,NA,NA,Insecta,Coleoptera,Staphylinidae,Platystethus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Nematoda,Quedius,class,genus,Nematoda,NA,NA,NA,Insecta,Coleoptera,Staphylinidae,Quedius,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Nematoda,Staphylinus,class,genus,Nematoda,NA,NA,NA,Insecta,Coleoptera,Staphylinidae,Staphylinus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Nematoda,Tasgius,class,genus,Nematoda,NA,NA,NA,Insecta,Coleoptera,Staphylinidae,Tasgius,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Rugilus,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Rugilus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Scopaeus,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Scopaeus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Sepedophilus,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Sepedophilus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Stenus,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Stenus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Tachinus,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Tachinus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Tachyporus,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Tachyporus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Nematoda,Aleochara,class,genus,Nematoda,NA,NA,NA,Insecta,Coleoptera,Staphylinidae,Aleochara,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Nematoda,Anotylus,class,genus,Nematoda,NA,NA,NA,Insecta,Coleoptera,Staphylinidae,Anotylus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Nematoda,Bledius,class,genus,Nematoda,NA,NA,NA,Insecta,Coleoptera,Staphylinidae,Bledius,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Nematoda,Carpelimus,class,genus,Nematoda,NA,NA,NA,Insecta,Coleoptera,Staphylinidae,Carpelimus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Nematoda,Gabrius,class,genus,Nematoda,NA,NA,NA,Insecta,Coleoptera,Staphylinidae,Gabrius,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Aleochara,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Aleochara,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Anotylus,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Anotylus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Bledius,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Bledius,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Bolitobius,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Bolitobius,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Carpelimus,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Carpelimus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Gabrius,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Gabrius,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Lordithon,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Lordithon,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Ocypus_similis,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Ocypussimilis,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Ontholestes,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Ontholestes,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Othius,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Othius,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Oxytelus,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Oxytelus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Philonthus,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Philonthus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Platydracus,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Platydracus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Platystethus,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Platystethus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Quedius,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Quedius,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Sepedophilus,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Sepedophilus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Staphylinus,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Staphylinus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Stenus,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Stenus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Tachinus,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Tachinus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Tachyporus,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Tachyporus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Tasgius,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Tasgius,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Diptera,Xantholinus,order,genus,Insecta,Diptera,NA,NA,Insecta,Coleoptera,Staphylinidae,Xantholinus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Anotylus,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Anotylus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Anthobium,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Anthobium,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Anthophagus,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Anthophagus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Astenus,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Astenus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Bledius,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Bledius,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Bolitobius,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Bolitobius,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Carpelimus,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Carpelimus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Lesteva,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Lesteva,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Lordithon,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Lordithon,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Olophrum,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Olophrum,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Omalium,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Omalium,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Oxytelus,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Oxytelus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Paederus,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Paederus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
Kroos_1998,Aphididae,Platystethus,family,genus,Insecta,Hemiptera,Aphididae,NA,Insecta,Coleoptera,Staphylinidae,Platystethus,1,Lit.Review_with_field_or_lab_observations,"Krooss,_S.,_Schaefer,_M.,_1998._How_predacious_are_predators?:_A_study_on_<i>Ocypus_similis</i>,_a_rove_beetle_of_cereal_fields._Annals_of_Applied_Biology_133,_1-16."
